F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001281.wav	3.744	người xứ thanh đã biết thua biết chấp nhận hoàn cảnh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003533.wav	2.64098	xin lỗi nhưng đây có phải là cây dù của anh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004075.wav	2.28098	tôi có đủ dầu không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012557.wav	2.49698	mấy quán lẩu dê đông như kiến
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000357.wav	2.23298	tôi nói cậu có nghe không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008914.wav	4.05698	khuyết điểm lớn của chúng ta là chưa có dân chủ thật sự
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_000879.wav	4.584	tuy nhiên giá vàng trong nước vẫn tiếp tục leo thang
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012870.wav	2.54498	và ông ta nói rằng ông ta không biết
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006397.wav	3.57698	tôi đã đặt chỗ cho hai người lúc tám giờ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010065.wav	1.68098	vào cuối năm tới
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_008823.wav	3.6	có nhưng tôi cũng vẫn mừng cho cô ấy
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010510.wav	3.672	có ăn cơm trưa tại xưởng không có chổ nghỉ lại
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001448.wav	3.816	thưa ông cảnh sát tôi không có bằng lái
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007543.wav	1.96898	dạ dày tôi đang đau nhói
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_003782.wav	3.144	bạn có thể làm ơn cho tôi xem cái này không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_000321.wav	3.024	say mê khảo cổ việt nam
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001185.wav	4.824	anh ấy không trân trọng cuộc hôn nhân này cũng như tình cảm của em
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_004911.wav	4.56	có thuốc trên thị trường mà có thể được thay thế không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000972.wav	2.25698	kìa ai đang nghịch trái tim
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_008491.wav	4.44	trong khi đó những người khác cũng trao đổi danh thiếp làm quen với nhau
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011491.wav	4.41698	xin lỗi anh có thể cho tôi phòng ba năm mươi lăm được không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012495.wav	3.07298	đã có một vụ tai nạn và chúng tôi cần xe cấp cứu
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010359.wav	3.864	cả buổi tối mẹ cứ nghĩ mãi về những điều ba nói
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013306.wav	4.82498	sắp tới anh sẽ đầu tư làm một phòng trà ca nhạc
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002600.wav	2.73698	ba mươi hai ba mươi ba
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004213.wav	4.08098	tôi có hai anh trai tên của họ là và
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001275.wav	2.32898	anh có thể đánh thức tôi lúc bảy giờ sáng không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011317.wav	2.66498	tôi muốn biết về cách thuê căn hộ của anh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010472.wav	2.40098	tôi có thể thuê bộ đồ không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011088.wav	1.94498	bạn biết gì về cối xay gió
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010039.wav	3.024	hãy chắc chắn là sẽ ghi tên tôi vào thẻ đăng kí
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005914.wav	3.16898	câu chuyện về chuột cũng lai rai tuôn trào
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_007273.wav	4.8	đặc biệt trí nhớ tốt là điều ai cũng mong muốn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000803.wav	2.73698	mấy giờ con thuyền đó mới khởi hành
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006601.wav	1.77698	chúng tôi mở cửa đến nửa đêm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_014100.wav	2.64098	chiến tích của cậu bé còn được khoe ra
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_005459.wav	4.776	cả trang và thành đều tự suy nghĩ sau đó bàn bạc với nhau
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_007184.wav	4.68	ngày nay nước việt nam là nước chung của chúng ta
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004920.wav	3.24098	để mặc anh ấy với những suy nghĩ của riêng mình
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_008734.wav	4.344	không muốn để lộ là mình đang quan sát minh lấy thuốc lá ra hút
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000115.wav	4.17698	sẽ đủ sức cạnh tranh với nước ngoài
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_007808.wav	4.056	thấy mao sư phụ về họ đã lũ lượt kéo đến nhà chúc mừng
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010439.wav	4.632	hoa quả bánh trái xếp trên chiếc mâm nhỏ chật chội
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_003379.wav	4.824	hãy viết thư về cho bố mẹ nhưng đừng làm chồng con tò mò
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000979.wav	4.41698	và vui lòng thắt dây an toàn của quý khách
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013338.wav	4.87298	bạn tôi có lẽ đang đợi tôi bên ngoài văn phòng hải quan tôi sẽ điền vào cảm ơn rất nhiều
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_003510.wav	4.848	thực hư thế nào chúng ta không biết cũng chẳng cần biết
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004291.wav	2.64098	tìm lại thành phố ai cập bị nhấn
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010279.wav	2.808	tôi có thể mang theo thức ăn còn thừa không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005672.wav	2.49698	tôi muốn giặt các áo sơ mi này
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_005260.wav	4.344	chúng tôi gặp anh trần văn chung trưởng công an xã quy mông
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013085.wav	2.76098	tôi đã sử dụng thẻ lần cuối vào ngày hôm qua
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006660.wav	1.44098	thức ăn ngoài mùa
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007538.wav	4.82498	không đi được tôi đã quyết định hoãn chuyến đi lại
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001697.wav	2.78498	tôi sẽ trả một trăm năm mươi ngàn đồng cho cái này
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_009845.wav	3.576	làm ơn cho tôi xem một số thiết kế khác được chứ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001198.wav	3.79298	đoàn ngọc phanh chuyển sang hình thức gửi phát nhanh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010610.wav	2.49698	đang phản đối đề xuất thuế này
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_000771.wav	4.896	hậu quả cháu đã bị mất máu cấp dẫn đến tử vong
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010956.wav	4.104	bên cạnh đó các tập đoàn than dầu khí điện
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001695.wav	2.61698	bốn mươi bốn bốn mươi lăm
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_003126.wav	4.104	tao với mày học chung trường mỗi tội khác lớp
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_002021.wav	3.144	tuy nhiên may mắn của hắn ta không trọn vẹn
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010246.wav	4.752	là đề xuất vui vậy thôi chứ chuyện tiền bạc là chuyện tế nhị
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003467.wav	1.68098	bật chế độ hút ẩm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011589.wav	4.51298	bạn khiêm tốn dù thông minh và rất tài năng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012791.wav	3.67298	hạnh phúc hồi hộp âu lo và rồi thất vọng não nề
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004386.wav	2.66498	va li của tôi màu đen và nó có kích cỡ này
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011604.wav	4.44098	bạn có thể rời đường viền rộng ra hai inch được không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007248.wav	4.41698	chia ra làm ba loại tương ứng với ba thỏi vàng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008392.wav	4.32098	làn da mái tóc là tâm điểm của mọi sự chú ý
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012207.wav	4.39298	anh có gặp khó khăn để giữ dòng nước tiểu ra liên tục không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000287.wav	1.92098	được tôi sẽ làm nó ngay
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006223.wav	3.21698	chính phủ đã có phương kế xóa bỏ các yếu tố cộng sản tại đất nước này
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001103.wav	4.656	phim tôi cực kỳ ít thoại diễn viên diễn xuất bằng hình ảnh là nhiều
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009488.wav	2.11298	gần đây có nhà hàng rẻ không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013644.wav	4.75298	từ bẩy đến chín giờ sáng vui lòng đến nhà hàng tại tầng hai
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013748.wav	4.51298	vui lòng đến lấy hành lý của tôi lúc bảy giờ sáng mai
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011261.wav	1.03298	mỗi buổi
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_002362.wav	3.6	tôi mong muốn được học rất nhiều thứ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000346.wav	4.15298	chúng tôi phải đi bây giờ tôi rất thích bài khiêu vũ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010705.wav	3.28898	chúng tôi phải bắt kịp chuyến bay mười ba giờ đêm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005017.wav	3.76898	hoặc dành cho những chuyện vụn vặt khiến hắn mất thời gian
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003881.wav	1.58498	đừng có uống thuốc kháng sinh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008893.wav	1.70498	chúc mừng bạn sinh em bé
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001055.wav	4.536	sản phẩm có sẵn với các màu đen đỏ bạc và tím
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011252.wav	3.696	sau khi tai nạn xảy ra quang lái xe bỏ trốn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005691.wav	4.15298	gần đó cửa ra vào bị cuốn bay bản lề
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000049.wav	2.61698	nhiều chàng trai để ý và theo dõi bạn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005925.wav	1.17698	có bảo hành không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001267.wav	2.49698	đã được huấn luyện tại các trại đào tạo
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_006352.wav	3.096	có tua du lịch nào tới viện bảo tàng mỹ thuật không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010712.wav	3.79298	nam giới hay có thói quen cắt ngang lời người khác để thêm ý mình vào
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010869.wav	3.28898	tôi rất tức giận nhưng tôi không thích cãi nhau với ai
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007097.wav	4.12898	được cha ông tư xem tỉ mỉ từng chiếc vảy chân
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003645.wav	1.68098	bị thiếu một túi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010570.wav	2.61698	anh có phòng lớn hơn mắc tiền hơn không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003504.wav	3.52898	tôi hết cả tiền rồi tôi tuyệt vọng rồi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002515.wav	2.71298	làm ơn chỉ cho tôi một số nhà hàng ý ngon
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_009769.wav	3.984	phí để nhận được lời khuyên càng cao lợi tức càng thấp
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_009905.wav	4.704	trông nó thật hiền lành dễ thương như con mèo
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011285.wav	2.66498	cha vợ xách rựa đi đốn cây
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_005618.wav	3.696	riêng chuyện học phí gia đình vẫn có thể cố gắng được
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009771.wav	3.14498	tôi cần hai mươi sáu cuộn phim chụp ảnh ạ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007168.wav	4.36898	những người nuôi ong từ lâu đã băn khoăn trước màn trình diễn bí hiểm của loài ong
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006319.wav	3.26498	đề án đổi mới cơ chế tài chính trong giáo dục đào tạo
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006759.wav	3.52898	anh có thể sửa hôm nay không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_000661.wav	4.512	nếu không kịp thời điều trị người bệnh có thể tử vong trong vài giờ
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_000391.wav	4.885	cứ chờ hẵng tù mọt gông đúng mục đích thích hợp cương nghị cường tráng dạt dào dập dềnh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012368.wav	1.75298	anh thích kiểu nào hơn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010466.wav	1.48898	có đánh dấu gì không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001594.wav	4.32098	ngôn ngữ của tôi không có trong danh sách hỗ trợ
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_004246.wav	4.632	cho nên phải điều trị giám sát đặc biệt
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_009958.wav	3.288	ngay khi nhìn thấy con nước mắt tôi đã trào ra
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012122.wav	3.43298	được ghi lại trong bức ảnh cuối cùng của cuội
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_000746.wav	3.696	tuy nhiên đó lại là các thông tin về bê bối
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000968.wav	1.24898	nó không đúng
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_009728.wav	3.696	tôi hiểu chấp nhận và không suy nghĩ nhiều
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013722.wav	1.89698	ti vi giảm tiếng về một
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009745.wav	2.71298	tôi cần ít chất đuổi muỗi
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010327.wav	3.696	ngoài ra hãy để ngoài tai những lời nói xấu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012484.wav	2.61521	hiện chưa rõ y đã nói chuyện với ai cũng như chi tiết
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_006335.wav	2.424	chúng tôi không buôn bán mặt hàng đó đâu
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_003927.wav	3.024	khi nào chuyến tàu tiếp theo sẽ khởi hành
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004672.wav	4.27298	đào tạo bồi dưỡng đội ngũ nhà giáo và cán bộ quản lý cơ sở giáo dục
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009624.wav	2.9479	tôi muốn thuê một chiếc xe làm ơn cho tôi xem bảng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004768.wav	1.99298	anh ấy đồng tình anh thử nó
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_008864.wav	4.008	thỉnh thoảng cậu ấy đỡ cho tôi lúc khác tôi lại đỡ giùm cậu ấy
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012152.wav	2.37698	tôi sẽ rửa và anh sẽ lau khô
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009261.wav	2.85698	anh sẽ kiểm tra cái dưới mui xe nhé
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_009732.wav	3.576	anh là người trầm lắng nhẹ nhàng hướng nội
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006396.wav	3.33698	trong trường hợp đó tôi phát hành lại được
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004934.wav	2.18498	tôi có thể mời bạn của mình không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013045.wav	2.01698	anh thích loại nào
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007001.wav	3.31298	được rồi tôi nghĩ tôi sẽ thử nó
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012362.wav	2.68898	chúng tôi không tìm được tòa nhà quanh đây
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011530.wav	3.91298	với nhiều loài cây rừng có quả chín mọng theo mùa
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006145.wav	1.60898	cho tôi một cái gối được không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001844.wav	4.416	cho những cơn giận dữ cho nước mắt
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011851.wav	1.82498	như khánh hòa định làm
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001088.wav	4.536	so với các nhóm cổ phiếu bất động sản thép cao su dược
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004774.wav	4.53698	não bộ tính khoảng cách dựa vào góc nhìn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007265.wav	1.84898	hôm nay anh đóng cửa lúc nào
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007606.wav	3.26498	trong những giấc mơ chập chờn của các em
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010404.wav	2.18498	họ đã lấy tiền của tôi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005246.wav	3.16898	gần đây quí vị có bắt đầu uống một loại thuốc mới không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009865.wav	2.35298	tôi biết chơi đàn dương cầm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001995.wav	1.39298	tôi đã gọi ba cuộc
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011269.wav	1.96898	tôi sẽ rất vui mừng nếu anh rảnh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006824.wav	3.02155	tôi muốn một vé khứ hồi từ đi và trở
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012828.wav	2.52098	tôi xin giải thích ngắn gọn các mục tiêu của cuộc họp này
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008439.wav	2.04098	tôi muốn thuê một tủ khóa
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_006681.wav	4.656	một thời gian sau cả vợ con của hiếu cũng biến mất
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005010.wav	1.39298	quay sang phía này
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009507.wav	2.04098	người làm vệ sinh đến vào
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003359.wav	3.99894	công việc này cũng không đòi hỏi trình độ lẫn tay nghề chỉ cần người làm chăm chỉ là được
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013212.wav	2.44898	tôi không biết tôi không được mời
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013429.wav	3.76898	tôi muốn có thuốc trị đau họng loại nào tốt nhất
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011329.wav	3.40898	có lẽ bạn cũng đã từng tham gia một vài khóa
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002473.wav	3.12098	bà con còn tự bỏ tiền túi ra mua cừ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010965.wav	2.23298	tôi thường nghe nói về anh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011358.wav	2.61698	anh là bố của một nhóc bảy tuổi
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010897.wav	4.824	không xe của chúng tôi đều có tỉ giá phải chăng
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_002348.wav	4.488	vì thế phần cơ để đỡ đầu làm việc quá tải
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010574.wav	2.76098	lịch trình cho chuyến bay sau hai giờ là như thế nào
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001658.wav	4.584	khi thiên tai tinh thần là nhà nước hỗ trợ toàn bộ
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_005867.wav	4.416	lúc uyên năm tuổi được mẹ may cho chiếc áo dài đầu tiên
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001023.wav	3.936	tôi vừa đi tập huấn cho những giáo sư tiến sĩ ở phú yên về
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006673.wav	2.06498	xin chỉ cho tôi cách thắt dây an toàn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010480.wav	2.97698	để tạo cảm giác mắt to tròn hơn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007785.wav	2.80898	mấy cửa tiệm đóng cửa lúc mấy giờ
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_004608.wav	3.912	lời qua tiếng lại hiếu đâm thật làm lộc tử vong
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010825.wav	2.08898	bật bình nóng lạnh phòng tắm tầng hai
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_000735.wav	4.104	phía trước nhà ông mở tiệm sơn xe kiếm thêm thu nhập
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009315.wav	2.04098	để được thăng chức
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012803.wav	1.89698	cô ấy muốn có một ghế xếp
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006311.wav	1.82498	chúng tôi đã có bữa ăn ngon
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_004588.wav	4.32	làm ơn gửi nó đến địa chỉ này bằng máy bay
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_005937.wav	3.504	hất đi thì dễ chứ làm cho đầy bình thì khó lắm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000761.wav	1.96898	bạn có một nụ cười đẹp
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010767.wav	1.51298	làm thế nào để đổi chuyến bay
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011061.wav	3.864	tôi chạy nhanh ra chỗ cốc nước cam chỗ con gái tôi đang ngủ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006522.wav	3.12098	thật là không công bằng với ông
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001841.wav	4.296	họ thấy mùi nước hoa làm họ buồn nôn đau đầu dễ bị kích động
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011277.wav	1.22498	có vấn đề
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_002029.wav	4.104	sau thời gian điều trị cậu đã phát hiện mình rất yêu động vật
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011746.wav	4.32098	anh có thể khẳng định là cô ta đã hiểu đúng anh không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_014037.wav	2.54498	nhưng thật sự chưa làm được bao nhiêu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009959.wav	1.77698	tôi nhìn không rõ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012512.wav	1.72898	anh có muốn uống không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005355.wav	2.40098	ti vi giảm âm lượng về sáu
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_009372.wav	4.176	xét về mặt cơ thể học đó là điều không thể chấp nhận được
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002165.wav	1.84898	nghị viện ở đâu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001054.wav	2.88098	và không thể biết rằng những quan điểm của mình
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000857.wav	2.85698	anh có uống bất kỳ loại dược phẩm nào khác không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001066.wav	2.47298	ba món đồ này chỉ có giá một đô la
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010085.wav	2.76098	còn ở khung cửi bên cạnh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013276.wav	1.72898	bà võ thị kim phượng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000007.wav	1.48898	anh đổi ngoại tệ được không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_002251.wav	3.528	còn tôi tôi muốn quay về nhà tôi muốn ổn định
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010137.wav	4.248	dùng một ngân phiếu của người du lịch trả có được không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_000831.wav	4.344	tôi chẳng đối phó gì chỉ làm những gì mình nghĩ là đúng thôi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005301.wav	1.84898	vâng như vậy tốt
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011862.wav	2.40098	cô ấy nói không có phòng thay đồ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005404.wav	1.58498	ở một vùng cao
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002991.wav	1.29698	không anh không được
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011284.wav	4.104	cán bộ công an hỏi một đằng đông đáp một nẻo
